367,662,259
368,662,263
369,665,273
371,72,7
372,662,262
373,665,265
374,72,6
375,697,351
376,426,318
377,395,343
378,662,263
379,570,339
380,142,428
381,731,309
382,415,349
383,663,311
384,665,275
385,731,287
386,731,289
387,426,319
388,426,316
389,395,352
390,177,336
391,662,260
392,72,10
393,731,309
394,426,319
396,415,344
397,662,261
398,731,288
399,665,275
400,415,344
401,72,6
402,72,6
404,395,329
405,663,294
406,142,234
407,426,307
409,395,343
410,395,323
411,415,344
412,415,349
413,662,263
414,415,344
416,395,343
417,415,344
418,415,344
419,415,347
420,426,319
421,415,347
422,662,259
423,415,320
424,662,259
425,731,309
427,232,330
429,72,9
430,177,332
431,426,316
432,426,318
433,403,327
434,136,313
435,663,291
436,177,333
437,426,315
438,408,328
439,662,262
440,751,350
441,426,318
442,665,269
443,697,335
444,731,289
445,72,6
446,426,317
447,697,348
448,426,306
449,697,348
450,731,309
451,415,344
452,751,350
453,751,350
454,697,351
455,697,351
456,663,291
457,663,291
458,663,291
459,731,309
460,663,297
461,72,6
462,570,339
463,665,270
464,426,306
465,142,234
466,570,339
467,142,370
468,142,617
469,663,297
470,395,331
471,665,271
472,142,234
473,415,320
474,697,340
475,697,340
476,665,265
477,426,317
478,731,288
479,731,309
480,415,344
481,136,304
482,570,339
483,662,263
484,662,263
485,662,263
486,697,348
487,697,348
488,697,348
489,570,339
490,751,350
491,72,8
492,415,344
493,751,350
494,662,263
495,665,268
496,415,347
497,415,347
498,697,351
499,426,307
500,697,351
501,426,315
502,663,297
503,426,316
504,665,266
505,663,297
506,415,347
507,415,344
508,415,344
509,415,344
510,415,344
511,662,263
512,415,347
513,663,312
514,663,312
515,663,312
516,665,266
517,395,323
518,662,259
519,426,317
520,177,333
521,426,306
522,415,344
523,426,315
524,415,347
525,395,341
526,663,302
527,136,298
528,142,617
529,142,617
530,663,297
531,142,234
532,663,311
533,136,304
534,665,271
535,662,260
536,177,326
537,697,351
538,665,272
539,395,341
540,136,303
541,136,303
542,72,10
543,72,10
544,72,10
545,72,10
546,72,10
547,72,10
548,697,335
549,136,304
550,426,318
551,697,348
552,731,286
553,426,307
554,415,347
555,403,327
556,731,289
557,663,300
558,731,289
559,731,289
560,731,289
561,731,289
562,731,289
563,731,289
564,731,289
565,731,289
566,731,289
567,731,289
568,731,289
569,731,289
571,408,328
572,415,344
573,415,344
574,697,340
575,426,306
576,663,308
577,665,274
578,731,288
579,663,297
580,415,346
581,395,343
582,395,343
583,395,343
584,72,12
585,72,10
586,665,267
587,426,306
588,395,323
589,662,259
590,72,8
591,663,299
592,697,351
593,177,336
594,665,276
595,665,276
596,136,293
597,136,296
598,136,296
599,72,7
600,136,304
601,415,349
602,72,5
603,426,306
604,395,343
605,72,2
606,72,1
607,72,11
608,426,319
609,663,311
610,665,272
611,665,272
612,665,272
613,665,272
614,426,317
615,426,316
616,697,348
618,142,370
619,403,327
620,136,296
621,72,2
622,663,302
623,72,11
624,395,329
625,395,329
626,395,329
627,395,329
628,665,270
629,395,341
630,395,341
631,395,341
632,395,341
633,426,316
634,697,335
635,697,335
636,697,335
637,697,335
638,697,335
639,697,335
640,665,266
641,426,306
642,395,352
643,426,317
644,72,10
645,136,301
646,731,288
647,731,288
648,731,288
649,731,288
650,731,288
651,665,268
652,665,268
653,665,268
654,663,308
655,663,308
656,415,347
657,177,326
658,426,318
659,426,317
660,426,317
661,663,295
664,415,346
666,663,302
667,731,310
668,177,336
669,177,336
670,177,336
671,177,336
672,731,289
673,72,10
674,72,1
675,426,315
676,665,265
677,426,317
678,663,299
679,426,305
680,426,305
681,426,305
682,426,305
683,426,305
684,426,305
685,426,305
686,426,305
687,426,305
688,426,305
689,426,305
690,426,305
691,426,305
692,426,305
693,426,305
694,663,308
695,663,302
696,663,302
698,663,295
699,415,349
700,665,264
701,665,264
702,665,264
703,426,319
704,731,310
705,663,297
706,403,327
707,665,272
708,72,5
709,177,336
710,232,330
711,426,307
712,142,617
713,403,327
714,426,307
715,663,311
716,663,311
717,395,341
718,72,6
719,662,260
720,142,370
721,136,296
722,426,306
723,72,6
724,142,617
725,697,335
726,403,327
727,665,270
728,232,325
729,665,264
730,72,3
732,426,306
733,426,316
734,142,370
735,142,370
736,142,370
737,426,307
738,751,350
739,142,428
740,395,338
741,395,338
742,395,338
743,395,338
744,395,352
745,142,428
746,142,428
747,142,428
748,142,428
749,142,428
750,395,321
752,395,321
753,697,335
754,72,10
755,72,9
756,72,7
757,570,339
758,72,7
759,663,291
760,665,267
761,72,5
762,395,322
763,177,334
764,426,317
765,415,344
766,415,344
767,662,263
768,662,263
769,662,263
770,662,263
771,662,263
772,662,263
773,662,263
774,72,6
775,663,291
776,426,316
777,697,348
778,177,324
779,751,345
780,751,345
781,72,7
782,136,298
783,177,333
784,751,345
785,395,352
786,72,4
787,72,10
788,403,327
789,665,270
790,665,265
791,663,291
792,663,302
793,72,11
794,751,350
795,751,350
796,662,261
797,395,329
798,403,327
799,72,6
800,731,309
801,663,299
802,751,350
803,570,339
804,177,333
805,751,350
806,72,10
807,415,320
808,731,309
809,697,335
810,663,299
811,415,344
812,663,295
813,395,343
814,142,234
815,142,234
816,426,317
817,395,331
818,426,307
819,426,319
820,665,270
821,142,428
822,415,347
823,426,318
824,663,297
825,426,317
826,426,319
827,751,345
828,751,345
829,403,327
830,426,315
831,570,339
832,663,291
833,72,12
834,731,289
835,426,319
836,663,295
837,395,343
838,395,343
839,426,307
840,697,337
841,395,323
842,426,306
843,426,315
844,72,10
845,395,323
846,570,339
847,415,344
848,395,321
849,697,337
850,395,323
851,136,313
852,665,272
853,426,317
854,72,12
855,395,338
856,415,344
857,731,309
858,415,320
859,415,344
860,665,273
861,72,7
862,72,7
863,72,7
864,72,7
865,697,351
866,697,335
867,663,312
868,408,328
869,751,350
870,697,335
871,663,312
872,663,291
873,426,317
874,395,323
875,395,323
876,395,323
877,395,323
878,395,323
879,426,318
880,72,10
881,665,271
882,665,271
883,72,10
884,426,319
885,663,295
886,395,329
887,72,9
888,395,343
889,395,343
890,72,1
891,72,12
892,663,308
893,72,6
894,395,341
895,731,309
896,731,309
897,665,270
898,665,270
899,665,270
900,665,270
901,665,270
902,665,270
903,665,270
904,415,344
905,72,3
906,177,333
907,177,333
908,426,307
909,426,317
910,72,1
911,697,335
912,395,322
913,395,322
914,663,292
915,72,5
916,72,5
917,415,344
918,395,341
919,142,617
920,142,617
921,72,10
922,665,268
923,177,334
924,72,10
925,395,342
926,662,260
927,662,260
928,177,326
929,426,307
930,415,320
931,136,303
932,72,2
933,72,6
934,177,324
935,72,6
936,665,270
937,665,267
938,72,10
939,426,318
940,663,297
941,415,344
942,665,268
943,663,300
944,426,318
945,72,10
946,426,318
947,662,259
948,426,315
949,142,428
950,731,289
951,395,338
952,426,318
953,415,344
954,395,323
955,426,315
956,662,263
